DARZ_ID;SCHOOL_NAME;TYPE_ID;TYPE_LABEL;LAN_ID;LAN_LABEL;CHILDS_COUNT;FREE_SPACE
98;Rasa;1;"Iki 1,5 metu";1;Lietuviu;1;8
98;Rasa;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;16;14
98;Rasa;7;"Nuo 4 iki 5 metu";1;Lietuviu;35;0
98;Rasa;8;"Nuo 5 iki 6 metu";1;Lietuviu;22;4
98;Rasa;11;"Nuo 5 iki 7 metu";1;Lietuviu;56;0
98;Rasa;13;"Nuo 4 iki 6 metu";1;Lietuviu;18;0
98;Rasa;14;"Nuo 3 iki 6 metu";1;Lietuviu;22;0
98;Rasa;18;"Nuo 2 iki 4 metu";1;Lietuviu;40;37
98;Rasa;19;"Nuo 2 iki 5 metu";1;Lietuviu;0;7
99;Rugelis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;36;0
99;Rugelis;6;"Nuo 3 iki 4 metu";1;Lietuviu;44;0
99;Rugelis;7;"Nuo 4 iki 5 metu";1;Lietuviu;21;0
99;Rugelis;8;"Nuo 5 iki 6 metu";1;Lietuviu;41;1
99;Rugelis;11;"Nuo 5 iki 7 metu";1;Lietuviu;20;4
99;Rugelis;13;"Nuo 4 iki 6 metu";1;Lietuviu;4;1
99;Rugelis;18;"Nuo 2 iki 4 metu";1;Lietuviu;46;0
99;Rugelis;28;"Nuo 1 iki 7 metu";1;Lietuviu;0;0
100;Riešutelis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;110;0
100;Riešutelis;7;"Nuo 4 iki 5 metu";1;Lietuviu;25;1
100;Riešutelis;10;"Nuo 3 iki 5 metu";1;Lietuviu;20;0
100;Riešutelis;11;"Nuo 5 iki 7 metu";1;Lietuviu;69;0
100;Riešutelis;13;"Nuo 4 iki 6 metu";1;Lietuviu;42;0
100;Riešutelis;18;"Nuo 2 iki 4 metu";1;Lietuviu;55;1
101;Rytas;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;77;9
101;Rytas;6;"Nuo 3 iki 4 metu";1;Lietuviu;23;0
101;Rytas;8;"Nuo 5 iki 6 metu";1;Lietuviu;45;2
101;Rytas;10;"Nuo 3 iki 5 metu";1;Lietuviu;48;0
101;Rytas;11;"Nuo 5 iki 7 metu";1;Lietuviu;42;0
101;Rytas;13;"Nuo 4 iki 6 metu";1;Lietuviu;17;0
101;Rytas;18;"Nuo 2 iki 4 metu";1;Lietuviu;52;1
102;Ramunele;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;17;17
102;Ramunele;7;"Nuo 4 iki 5 metu";1;Lietuviu;18;0
102;Ramunele;8;"Nuo 5 iki 6 metu";1;Lietuviu;22;0
102;Ramunele;11;"Nuo 5 iki 7 metu";1;Lietuviu;45;5
102;Ramunele;18;"Nuo 2 iki 4 metu";1;Lietuviu;42;23
103;Ruta;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;45;0
103;Ruta;6;"Nuo 3 iki 4 metu";1;Lietuviu;24;0
103;Ruta;7;"Nuo 4 iki 5 metu";1;Lietuviu;44;0
103;Ruta;8;"Nuo 5 iki 6 metu";1;Lietuviu;43;0
103;Ruta;10;"Nuo 3 iki 5 metu";1;Lietuviu;0;0
103;Ruta;11;"Nuo 5 iki 7 metu";1;Lietuviu;45;0
103;Ruta;12;"Nuo 2 iki 3 metu";1;Lietuviu;17;0
103;Ruta;14;"Nuo 3 iki 6 metu";1;Lietuviu;12;0
103;Ruta;18;"Nuo 2 iki 4 metu";1;Lietuviu;28;0
104;Sadute;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;54;0
104;Sadute;6;"Nuo 3 iki 4 metu";1;Lietuviu;26;0
104;Sadute;7;"Nuo 4 iki 5 metu";1;Lietuviu;23;0
104;Sadute;8;"Nuo 5 iki 6 metu";1;Lietuviu;23;1
104;Sadute;9;"Nuo 6 iki 7 metu";1;Lietuviu;1;0
104;Sadute;11;"Nuo 5 iki 7 metu";1;Lietuviu;44;0
105;Sakalelis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;38;16
105;Sakalelis;4;"Nuo 3 iki 7 metu";1;Lietuviu;46;3
105;Sakalelis;7;"Nuo 4 iki 5 metu";1;Lietuviu;45;6
105;Sakalelis;8;"Nuo 5 iki 6 metu";1;Lietuviu;46;1
105;Sakalelis;10;"Nuo 3 iki 5 metu";1;Lietuviu;0;3
105;Sakalelis;11;"Nuo 5 iki 7 metu";1;Lietuviu;23;0
105;Sakalelis;12;"Nuo 2 iki 3 metu";1;Lietuviu;1;8
105;Sakalelis;18;"Nuo 2 iki 4 metu";1;Lietuviu;45;6
106;Salininku;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;77;0
106;Salininku;6;"Nuo 3 iki 4 metu";1;Lietuviu;23;0
106;Salininku;7;"Nuo 4 iki 5 metu";1;Lietuviu;23;0
106;Salininku;8;"Nuo 5 iki 6 metu";1;Lietuviu;26;0
108;Sauletekis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;67;0
108;Sauletekis;7;"Nuo 4 iki 5 metu";1;Lietuviu;23;0
108;Sauletekis;8;"Nuo 5 iki 6 metu";1;Lietuviu;44;0
108;Sauletekis;11;"Nuo 5 iki 7 metu";1;Lietuviu;43;0
108;Sauletekis;18;"Nuo 2 iki 4 metu";1;Lietuviu;72;0
109;Skroblinukas;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;115;0
109;Skroblinukas;7;"Nuo 4 iki 5 metu";1;Lietuviu;42;0
109;Skroblinukas;8;"Nuo 5 iki 6 metu";1;Lietuviu;39;3
109;Skroblinukas;9;"Nuo 6 iki 7 metu";1;Lietuviu;3;0
109;Skroblinukas;11;"Nuo 5 iki 7 metu";1;Lietuviu;45;0
109;Skroblinukas;18;"Nuo 2 iki 4 metu";1;Lietuviu;35;0
110;Smalsuciai;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;84;0
110;Smalsuciai;7;"Nuo 4 iki 5 metu";1;Lietuviu;40;0
110;Smalsuciai;8;"Nuo 5 iki 6 metu";1;Lietuviu;66;0
110;Smalsuciai;11;"Nuo 5 iki 7 metu";1;Lietuviu;37;0
110;Smalsuciai;18;"Nuo 2 iki 4 metu";1;Lietuviu;51;0
110;Smalsuciai;28;"Nuo 1 iki 7 metu";1;Lietuviu;0;1
112;Spragtukas;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;22;14
112;Spragtukas;6;"Nuo 3 iki 4 metu";1;Lietuviu;25;0
112;Spragtukas;7;"Nuo 4 iki 5 metu";1;Lietuviu;23;0
112;Spragtukas;8;"Nuo 5 iki 6 metu";1;Lietuviu;20;0
112;Spragtukas;11;"Nuo 5 iki 7 metu";1;Lietuviu;23;6
112;Spragtukas;16;"Nuo 4 iki 7 metu";1;Lietuviu;21;0
113;Strazdelis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;106;0
113;Strazdelis;6;"Nuo 3 iki 4 metu";1;Lietuviu;70;0
113;Strazdelis;7;"Nuo 4 iki 5 metu";1;Lietuviu;46;0
113;Strazdelis;8;"Nuo 5 iki 6 metu";1;Lietuviu;67;0
113;Strazdelis;11;"Nuo 5 iki 7 metu";1;Lietuviu;44;0
113;Strazdelis;12;"Nuo 2 iki 3 metu";1;Lietuviu;18;0
113;Strazdelis;16;"Nuo 4 iki 7 metu";1;Lietuviu;15;8
114;Sveikuolis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;17;0
115;Šermukšnele;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;53;0
115;Šermukšnele;6;"Nuo 3 iki 4 metu";1;Lietuviu;67;0
115;Šermukšnele;7;"Nuo 4 iki 5 metu";1;Lietuviu;46;0
115;Šermukšnele;11;"Nuo 5 iki 7 metu";1;Lietuviu;39;0
115;Šermukšnele;13;"Nuo 4 iki 6 metu";1;Lietuviu;23;0
115;Šermukšnele;16;"Nuo 4 iki 7 metu";1;Lietuviu;22;0
117;Šnekutis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;54;0
117;Šnekutis;7;"Nuo 4 iki 5 metu";1;Lietuviu;21;0
117;Šnekutis;11;"Nuo 5 iki 7 metu";1;Lietuviu;24;0
117;Šnekutis;14;"Nuo 3 iki 6 metu";1;Lietuviu;21;0
117;Šnekutis;18;"Nuo 2 iki 4 metu";1;Lietuviu;21;0
118;Užupiukas;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;35;0
118;Užupiukas;6;"Nuo 3 iki 4 metu";1;Lietuviu;33;0
118;Užupiukas;7;"Nuo 4 iki 5 metu";1;Lietuviu;65;0
118;Užupiukas;8;"Nuo 5 iki 6 metu";1;Lietuviu;69;0
118;Užupiukas;11;"Nuo 5 iki 7 metu";1;Lietuviu;42;0
118;Užupiukas;13;"Nuo 4 iki 6 metu";1;Lietuviu;14;0
118;Užupiukas;18;"Nuo 2 iki 4 metu";1;Lietuviu;70;0
119;Vaidilute;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;72;0
119;Vaidilute;6;"Nuo 3 iki 4 metu";1;Lietuviu;31;0
119;Vaidilute;7;"Nuo 4 iki 5 metu";1;Lietuviu;61;3
119;Vaidilute;8;"Nuo 5 iki 6 metu";1;Lietuviu;43;0
119;Vaidilute;9;"Nuo 6 iki 7 metu";1;Lietuviu;1;0
119;Vaidilute;11;"Nuo 5 iki 7 metu";1;Lietuviu;42;0
119;Vaidilute;13;"Nuo 4 iki 6 metu";1;Lietuviu;4;0
119;Vaidilute;18;"Nuo 2 iki 4 metu";1;Lietuviu;42;0
120;Vandenis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;137;0
120;Vandenis;6;"Nuo 3 iki 4 metu";1;Lietuviu;65;0
120;Vandenis;7;"Nuo 4 iki 5 metu";1;Lietuviu;69;0
120;Vandenis;8;"Nuo 5 iki 6 metu";1;Lietuviu;47;0
120;Vandenis;10;"Nuo 3 iki 5 metu";1;Lietuviu;23;0
120;Vandenis;11;"Nuo 5 iki 7 metu";1;Lietuviu;46;0
121;Varpelis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;81;0
121;Varpelis;4;"Nuo 3 iki 7 metu";1;Lietuviu;28;0
121;Varpelis;6;"Nuo 3 iki 4 metu";1;Lietuviu;1;0
121;Varpelis;7;"Nuo 4 iki 5 metu";1;Lietuviu;51;1
121;Varpelis;8;"Nuo 5 iki 6 metu";1;Lietuviu;47;0
121;Varpelis;11;"Nuo 5 iki 7 metu";1;Lietuviu;46;5
121;Varpelis;14;"Nuo 3 iki 6 metu";1;Lietuviu;6;0
121;Varpelis;18;"Nuo 2 iki 4 metu";1;Lietuviu;44;0
122;Vejelis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;36;0
122;Vejelis;6;"Nuo 3 iki 4 metu";1;Lietuviu;25;0
122;Vejelis;8;"Nuo 5 iki 6 metu";1;Lietuviu;42;0
122;Vejelis;9;"Nuo 6 iki 7 metu";1;Lietuviu;2;0
122;Vejelis;10;"Nuo 3 iki 5 metu";1;Lietuviu;23;0
122;Vejelis;11;"Nuo 5 iki 7 metu";1;Lietuviu;42;0
123;Vetrunge;1;"Iki 1,5 metu";1;Lietuviu;23;0
123;Vetrunge;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;53;0
123;Vetrunge;6;"Nuo 3 iki 4 metu";1;Lietuviu;22;0
123;Vetrunge;7;"Nuo 4 iki 5 metu";1;Lietuviu;41;0
123;Vetrunge;8;"Nuo 5 iki 6 metu";1;Lietuviu;39;0
123;Vetrunge;11;"Nuo 5 iki 7 metu";1;Lietuviu;39;0
123;Vetrunge;16;"Nuo 4 iki 7 metu";1;Lietuviu;3;1
123;Vetrunge;18;"Nuo 2 iki 4 metu";1;Lietuviu;22;0
124;Vilnele;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;66;0
124;Vilnele;7;"Nuo 4 iki 5 metu";1;Lietuviu;43;0
124;Vilnele;11;"Nuo 5 iki 7 metu";1;Lietuviu;46;0
124;Vilnele;18;"Nuo 2 iki 4 metu";1;Lietuviu;91;0
124;Vilnele;20;"Nuo 2 iki 6 metu";1;Lietuviu;60;0
125;Verinelis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;39;0
125;Verinelis;10;"Nuo 3 iki 5 metu";1;Lietuviu;22;0
125;Verinelis;11;"Nuo 5 iki 7 metu";1;Lietuviu;25;0
125;Verinelis;13;"Nuo 4 iki 6 metu";1;Lietuviu;24;0
126;Viltene;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;102;0
126;Viltene;7;"Nuo 4 iki 5 metu";1;Lietuviu;38;0
126;Viltene;8;"Nuo 5 iki 6 metu";1;Lietuviu;41;0
126;Viltene;11;"Nuo 5 iki 7 metu";1;Lietuviu;47;1
126;Viltene;13;"Nuo 4 iki 6 metu";1;Lietuviu;3;0
126;Viltene;18;"Nuo 2 iki 4 metu";1;Lietuviu;44;0
127;Voveraite;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;77;3
127;Voveraite;6;"Nuo 3 iki 4 metu";1;Lietuviu;4;4
127;Voveraite;7;"Nuo 4 iki 5 metu";1;Lietuviu;45;0
127;Voveraite;8;"Nuo 5 iki 6 metu";1;Lietuviu;61;0
127;Voveraite;10;"Nuo 3 iki 5 metu";1;Lietuviu;2;1
127;Voveraite;11;"Nuo 5 iki 7 metu";1;Lietuviu;39;0
127;Voveraite;16;"Nuo 4 iki 7 metu";1;Lietuviu;3;0
127;Voveraite;18;"Nuo 2 iki 4 metu";1;Lietuviu;60;8
128;"Traku Voke";3;"Nuo 1,5 iki 3 metu";1;Lietuviu;37;0
128;"Traku Voke";6;"Nuo 3 iki 4 metu";1;Lietuviu;22;0
128;"Traku Voke";7;"Nuo 4 iki 5 metu";1;Lietuviu;25;0
128;"Traku Voke";8;"Nuo 5 iki 6 metu";1;Lietuviu;26;0
129;Zylute;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;19;0
129;Zylute;8;"Nuo 5 iki 6 metu";1;Lietuviu;41;0
129;Zylute;9;"Nuo 6 iki 7 metu";1;Lietuviu;1;4
129;Zylute;10;"Nuo 3 iki 5 metu";1;Lietuviu;20;0
129;Zylute;18;"Nuo 2 iki 4 metu";1;Lietuviu;21;0
130;Želmeneliai;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;83;0
130;Želmeneliai;7;"Nuo 4 iki 5 metu";1;Lietuviu;37;0
130;Želmeneliai;8;"Nuo 5 iki 6 metu";1;Lietuviu;38;0
130;Želmeneliai;11;"Nuo 5 iki 7 metu";1;Lietuviu;41;0
130;Želmeneliai;13;"Nuo 4 iki 6 metu";1;Lietuviu;21;0
130;Želmeneliai;18;"Nuo 2 iki 4 metu";1;Lietuviu;52;0
131;Žemyna;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;38;42
131;Žemyna;4;"Nuo 3 iki 7 metu";1;Lietuviu;0;26
131;Žemyna;6;"Nuo 3 iki 4 metu";1;Lietuviu;46;12
131;Žemyna;7;"Nuo 4 iki 5 metu";1;Lietuviu;69;3
131;Žemyna;8;"Nuo 5 iki 6 metu";1;Lietuviu;46;0
131;Žemyna;11;"Nuo 5 iki 7 metu";1;Lietuviu;69;0
131;Žemyna;28;"Nuo 1 iki 7 metu";1;Lietuviu;0;1
132;Žemuogele;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;88;0
132;Žemuogele;6;"Nuo 3 iki 4 metu";1;Lietuviu;5;0
132;Žemuogele;7;"Nuo 4 iki 5 metu";1;Lietuviu;23;0
132;Žemuogele;12;"Nuo 2 iki 3 metu";1;Lietuviu;5;1
132;Žemuogele;13;"Nuo 4 iki 6 metu";1;Lietuviu;20;0
132;Žemuogele;16;"Nuo 4 iki 7 metu";1;Lietuviu;34;0
132;Žemuogele;18;"Nuo 2 iki 4 metu";1;Lietuviu;22;0
133;Žibute;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;33;0
133;Žibute;6;"Nuo 3 iki 4 metu";1;Lietuviu;20;0
133;Žibute;10;"Nuo 3 iki 5 metu";1;Lietuviu;44;0
133;Žibute;11;"Nuo 5 iki 7 metu";1;Lietuviu;23;0
133;Žibute;13;"Nuo 4 iki 6 metu";1;Lietuviu;24;0
134;Žiedas;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;34;0
134;Žiedas;6;"Nuo 3 iki 4 metu";1;Lietuviu;23;0
134;Žiedas;7;"Nuo 4 iki 5 metu";1;Lietuviu;51;0
134;Žiedas;8;"Nuo 5 iki 6 metu";1;Lietuviu;46;0
134;Žiedas;11;"Nuo 5 iki 7 metu";1;Lietuviu;48;0
134;Žiedas;16;"Nuo 4 iki 7 metu";1;Lietuviu;12;8
135;Žilvitis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;79;0
135;Žilvitis;6;"Nuo 3 iki 4 metu";1;Lietuviu;55;0
135;Žilvitis;7;"Nuo 4 iki 5 metu";1;Lietuviu;69;0
135;Žilvitis;8;"Nuo 5 iki 6 metu";1;Lietuviu;44;0
135;Žilvitis;11;"Nuo 5 iki 7 metu";1;Lietuviu;42;3
135;Žilvitis;18;"Nuo 2 iki 4 metu";1;Lietuviu;21;0
136;Žilvinelis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;93;0
136;Žilvinelis;6;"Nuo 3 iki 4 metu";1;Lietuviu;23;0
136;Žilvinelis;7;"Nuo 4 iki 5 metu";1;Lietuviu;64;0
136;Žilvinelis;8;"Nuo 5 iki 6 metu";1;Lietuviu;65;0
136;Žilvinelis;11;"Nuo 5 iki 7 metu";1;Lietuviu;50;1
137;Žiogelis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;88;0
137;Žiogelis;6;"Nuo 3 iki 4 metu";1;Lietuviu;62;0
137;Žiogelis;7;"Nuo 4 iki 5 metu";1;Lietuviu;45;0
137;Žiogelis;8;"Nuo 5 iki 6 metu";1;Lietuviu;47;0
137;Žiogelis;11;"Nuo 5 iki 7 metu";1;Lietuviu;46;0
138;Žolynelis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;34;0
138;Žolynelis;7;"Nuo 4 iki 5 metu";1;Lietuviu;22;0
138;Žolynelis;11;"Nuo 5 iki 7 metu";1;Lietuviu;27;0
138;Žolynelis;13;"Nuo 4 iki 6 metu";1;Lietuviu;24;0
138;Žolynelis;18;"Nuo 2 iki 4 metu";1;Lietuviu;43;0
138;Žolynelis;19;"Nuo 2 iki 5 metu";1;Lietuviu;6;0
138;Žolynelis;23;"Nuo 1,5 iki 6 metu";1;Lietuviu;10;0
139;Žuvedra;10;"Nuo 3 iki 5 metu";1;Lietuviu;25;1
139;Žuvedra;11;"Nuo 5 iki 7 metu";1;Lietuviu;21;0
